0000111101#11010110001#11011010111,34,499
00100010111#0010111101#000111000101,35,565
01000111101#01101011101#000111011101,36,517
01101000111#00010001101#011110010011,36,613
10100011101#11100000101#001100110101,36,539
01111101111#10001111011#111101010111,36,499
10110100101#01011100101#111001100101,36,539
01101010111#01100000001#001110101101,36,450
0000000101#01100000011#011000010001,35,434
11001111011#1101011001#011110101001,35,350
1010111011#00000110111#101010110101,35,369
0110000001#0011111001#01000001001,33,539
00101100101#110011101#11100101011,33,517
0110010111#00000100001#01100011111,34,592
101111001#11111001001#00111011101,33,521
111000111#100001011#0001011011,30,613
1011100101#01000011111#111110100101,35,613
01000011001#01100111101#000101010101,36,613
00001010011#000010001011#0000011011001,38,592
00111011101#101001110111#1000001100101,38,592
10001110111#11110111111#000001101111,36,693
0000100101#011110010011#011101001111,36,539
01100111#100010101011#111011000111,34,495
10000100101#101100101111#0111011000101,38,580
0111111011#11100001101#101000001001,35,504
1000001#001110101001#101110011001,33,597
00000011011#10100111#10100101111,32,637
01001111101#101111010111#1111010100101,38,637
11001101111#01110111#100001010001,33,451
01011000101#0101#00100100101,28,613
000010101#11010011#1101100001,29,693
0001001111#00001111101#000111011001,35,613
00100010101#011010111111#0101100010101,38,597
000100111#111011101#1111110011,30,613
10011011011#110111100111#0010101010101,38,476
11000000001#10001011111#001010111101,36,580
0001010101#11111100101#11100111111,34,616
01110110001#010010100011#0000001100001,38,589
10101110111#11011000011#000010011011,36,518
01111101111#10111101111#110111101111,36,693
011100011#01100100101#00101101011,33,315
11101000111#011110011101#1010110101001,38,613
0010101001#011010010011#010101110111,36,672
11011000011#100011010101#0011001100001,38,504
1110000111#11011001001#010001000001,35,499
110110101#101000111#0000010011,30,637
10000010101#000110100101#100110011111,37,621
111011#000011001001#111001101001,32,613
11100011#0010001011#11010000001,31,552
11110110001#010000101011#1000110110001,38,539
1000000111#001010001011#1010100100001,37,693
10010000111#011010111011#1111101100101,38,444
1100100111#011101000001#100000111101,36,693
0110110111#0000100011#01100011011,33,653
11001100101#100101000111#0011101011001,38,597
00110111011#010010101#011111000001,34,613
110011101#100101110011#001110100111,35,541
01100110101#010011110011#0001101001001,38,589
00101000001#00100010101#000110101001,36,616
00101100001#010001110001#011010001011,37,370
011010101#11110011011#101001000001,34,589
0101100001#101100111#1110011111,31,580
0111100111#001010110101#010011100111,36,613
11001001#101101100111#000000001111,34,693
01000101101#10001111001#110010010101,36,616
01010011001#111010101111#1000010000101,38,637
01001110011#10101100111#111001011011,36,653
1100000111#110110011011#0111100010001,37,672
101110100111#001110110011#1001110011011,39,693
0000101111#0110010111#01101110111,33,693
011001100001#01010101#000010001001,34,613
01010110001#101001100011#1111001100001,38,690
11111010101#1001101101#000111000001,35,716
111010110001#00001011101#111001010111,37,693
111000000011#0001100011#111110001111,36,716
100110101#001010011001#101101110101,35,597
110111011111#010000011111#1011110011111,39,716
10101000011#011110101001#110011101111,37,716
111000011111#000110010001#1111100000011,39,580
101010000001#01000100101#111011001011,37,589
001000000111#110111100001#1111111001101,39,540
011111100011#100000001011#1111111010011,39,716
01111011111#010000001001#0000011100001,38,693
01111110111#100101010001#1110010000001,38,565
00011111001#001000111011#0011110101001,38,612
111011010111#100010101#0001000000001,36,638
101100001101#101000000011#0100100011101,39,613
001110111001#101010110101#1000110100101,39,690
0111000101#110001110111#1000111010001,37,589
111000010011#010010010001#1001100010101,39,476
01100111#111011000101#101110001101,34,693
11110101#1110111101#0110010111,30,664
10010011111#1111100101#000101100101,35,564
110011101#01110001#1000000001,29,476
101010110001#0011111001#100010101101,36,672
10001011111#01000111011#110011010111,36,716
010000011#110101101101#101101110011,35,716
10010001101#101000001111#0111000100101,38,716
110100110011#01011010101#1010010001001,38,636
0101001101#010010100111#0011100010001,37,589
111001011001#010101100001#1000100001001,39,690
111110001111#110101011111#0101001101111,39,716
110111001101#110011111101#0111010011101,39,592
001001011011#011001#010100111011,32,612
000111100101#000000111111#0001110001011,39,716
001010011111#1110101001#1101011110001,37,690
110100101#1000001#001100011,27,716
10100000001#0101100001#11111000011,34,589
110001001011#010011111111#1010100010111,39,597
101110111001#01110101#110100010101,34,499
110001010101#001001001101#1110001110101,39,716
01100001111#01010000111#000010010111,36,716
100110011111#11100111111#0000000111101,38,693
01111111111#000000011#011111101001,34,588
101010000011#001101011001#1000001110101,39,693
110100100001#101010010111#0000011101101,39,612
100111000011#011111110011#1110110010011,39,410
001010010101#0001111011#001100000111,36,716
11010100111#010000111101#1011011101001,38,802
010100010111#1100000110111#10110000001101,41,496
011110010011#0001100010101#01101101100001,41,636
11110000001#111100011111#0111100111001,38,616
11001010011#0100010011111#10101110101001,40,518
10011011#01111011011#11101101111,32,679
011000010111#111110111101#1010011001011,39,637
101111001111#000010001011#1011001000111,39,719
111001111101#0011101010111#11000010100101,41,716
111110111011#0010001010101#11000100110001,41,716
111100101001#110010101011#0100010101101,39,779
100000111001#01101010111#1110100010001,38,716
1100010011#1010011110001#0001000010101,38,414
100011010101#10100110011#0110100010001,38,613
0110101111#1101100001#10001111101,33,616
11101101011#00001011011#111000011011,36,411
000001000001#0011010011111#00110010111001,41,742
100111100111#100111111101#0100111001011,39,719
010110000111#0110001010011#00000110111001,41,802
11110111001#1110010111101#0110100100111,39,802
1001000001#1101011010101#0010111011101,38,698
01010111101#0110100101111#00000001001001,40,517
10011101101#10100001#01111100011,32,693
100100101011#0111011101111#11101100001101,41,616
00110010111#111101011001#1101111100001,38,758
000100000101#0111011001011#01101110001001,41,719
10000001001#1111001010001#0000101110101,39,716
01011111101#0111100100001#0001100101101,39,664
001010010011#0110000010101#01011001100001,41,647
110101011011#1110101001111#01000000001101,41,495
01110001#10101110001#11000000101,32,517
10110010101#101110011011#0101011101001,38,698
111110101001#0101010010001#1001000101011,40,742
101001001001#1010100100011#01011101100001,41,802
110001101111#01000110011#1010001110101,38,742
11000001001#1011010010001#0000110110101,39,716
100100110101#1100001011011#00110000011001,41,719
100010010001#0111011010011#11111111100001,41,742
011000011101#1011011000111#11001111111001,41,779
01110110011#10011001001#111000001101,36,592
101000101001#1011110010101#0100000101111,40,802
01101001011#1111101001101#1010111100111,39,758
101111011101#011000010011#1100001000011,39,565
11001001111#111000110001#0101101000001,38,716
001011101001#0110100111011#01010000101001,41,716
01011001011#101011000001#111100110111,37,616
011000111111#00110011111#0100100111101,38,679
100011011001#0111101111#111100011011,36,802
0000011101#1001101011001#1001110001101,38,802
1001010011#1010100001011#0111110010111,38,693
1011011001101#0111101000001#11010011011001,42,827
111001011101#1100100111111#01011100110101,41,611
1000101111011#1110111001101#00010010010011,42,779
11111011#0101000110011#1001011001011,36,827
0001111101101#1111101110111#11101011001011,42,771
0100011000001#000110100011#0101110100111,40,715
11010001101#1011010101011#00011100000001,40,827
0000101100111#011110100001#01110100101001,41,827
101001100001#1000110001011#01101001010001,41,716
10001011001#000010111101#1000010100001,38,827
110011000101#1000100001#001000100011,36,690
100100111111#0010100000101#10111011110001,41,799
01010101111#1011111110011#11100101100001,40,716
101101100001#0111111011011#11010111110001,41,827
0100010000101#1110011001#1001000101101,38,799
001011100111#0101000010101#01111110110001,41,613
1110111011101#100100110011#00000010001001,41,719
1100010111101#1010000000001#00010101111001,42,827
1101100001111#10111111111#00011000011001,40,827
001111010001#1011001011111#10010000000101,41,827
010010110111#0011100110101#01110110001001,41,742
0100001101#1010000101011#1110001010111,38,827
010010110011#11111111101#1000101101001,38,742
1000100101111#0001011101011#10011110100111,42,827
011100001101#1001111111011#11100000111001,41,827
1000101100111#1010010111#01101110000001,39,690
1011100010101#011100000011#11010100100001,41,827
011110000001#00011110101#011010011011,37,719
1110010100101#011101100111#10101000110001,41,716
011010001111#000110001001#0111010000011,39,779
10011010101#001011011101#1011000010001,38,827
0110001111011#1000100111#1110101011111,38,637
0111010100101#1001001101011#11101110111101,42,827
10111101#001110000111#100110110111,34,742
10000011111#010011011001#1100111010001,38,390
011100110001#0111000101#001110101101,36,663
0111110011#1001011000111#1110010111111,38,689
000000010011#110000010001#1100000010101,39,741
1011111100101#0111111110001#11011111011001,42,719
101011100101#1000101100001#0110001011011,40,715
1001101100101#0101011011011#11000010000011,42,715
11111111#1010001111101#0010001100011,36,799
100010011#1000011110011#0100111011011,37,689
1000011011#0111101001111#11111101100001,39,827
1100010000001#0010101001001#11101110010001,42,827
1110000101001#01001001111#1001100001011,39,799
111010001011#0010110100011#11010011101001,41,827
1100110101111#01001010111#10100000011001,40,636
10111111#000110101011#101010100111,34,771
0111001100001#010010111011#0000010101111,40,716
01111110011#10001001100101#11110000000011,41,807
1101110111101#01000100010101#101110111000001,44,827
101100100101#11001011110011#00000100011111,42,496
110011001011#01001100000101#10100110101011,42,771
1001000011111#10111100010011#011000101000101,44,589
1000110000011#1010000011101#01101100111101,42,919
1100010011011#1111010110101#01001011000011,42,716
0111001010111#00010010010101#011010011110001,44,653
0101110111#110010100111#1011000001001,37,716
01010101111#00111001011001#01100010011101,41,827
1010010111001#10000111111001#01100001110111,43,807
111000111001#00010100101011#11110111011111,42,799
1110010001#010000011#1001010111,31,827
010100010101#101111001001#1110001111001,39,689
0101100000101#1010011011101#11111110110101,42,919
1100011000111#10100010001#00010101000001,40,919
1100000101101#1001011111#0011011001011,38,855
0101010100011#111001101111#10001000000101,41,637
000011100011#00110101010101#00111000111011,42,919
0011101110111#00111011011101#000111010011001,44,827
01110111011#1110011000011#1010101011111,39,802
10001001011#10110001101001#01111000001101,41,919
01110111001#11100101111001#10101001001101,41,919
011010010001#000100001011#0111100110101,39,611
0110101011011#111100101#1010010100111,37,919
1101100101101#01100000001011#100001010101001,44,767
01001010011#11111100100001#10001001111001,41,613
1101100011101#010010100111#10110110101001,41,690
11001010001#010110000111#1011011001001,38,342
101101101#00010000111101#10101110000011,39,827
1101101001011#00000000000111#110110100100101,44,855
01010001001#11001100010011#10111101011011,41,830
100000110111#111101101#0000110000001,36,919
110111010001#110110001011#0110101110101,39,799
0100101101001#000101101111#01011100010001,41,663
01101010101#00100000110111#010110100000001,42,919
0111110010101#10010111101001#11100100110111,43,855
010010100101#0011011111001#0111110001111,40,690
111011101#0111101101111#10101010000001,38,802
0011011101111#11111101110111#110101010101101,44,771
0010100111101#11101101111111#110100101110101,44,613
1101000001001#00100100001011#111101000110001,44,742
0001001011101#10111110110001#10100011010111,43,690
0110010011101#10100100100001#11010010000111,43,855
101010011011#00011100100011#10110011011111,42,786
0000111010001#01110111110101#01111010101111,43,830
11000101011#101000110101#0001011010001,38,871
0101101101001#00110101011#0110000110011,39,855
0011000010011#00100001100111#000010010100101,44,758
1111011110111#00101111111101#110001111011001,44,830
10001000001001#10001101111101#010000111100101,45,946
000011011001#00011111101#000101011111,37,786
0100101011111#01001110011111#001000111011101,44,946
00000000111111#10001011110101#100010110101011,45,637
0011111010101#11001111#1111011001101,36,830
0100000100111#0111110010011#00000011101011,42,807
11100011011011#11000100111101#010101111010011,45,916
000000001101#10011110011111#100111101001001,43,827
0100101011001#0100000111101#00101011010101,42,714
10100001001111#01000000100011#111000011011011,45,802
1100011011011#0111111010101#10000111000011,42,946
01100111111001#11000101101001#100100011011001,45,799
00110000100011#01011101001011#011000111010011,45,946
00010101100111#000010010011#000111000110001,43,742
00011000001#01001101001001#01010011000101,41,916
0101001001111#010011011001#00111111111001,41,946
1111011001#00001000001011#11111110011011,40,946
111101000111#10001010100011#00000001111111,42,830
1101100000101#1011101101101#00011111010101,42,916
0001101110101#001001010011#00111110010001,41,827
11000101110101#11100011001#01010110000011,41,826
11111001100111#1101100001101#010111011111001,44,742
000011011001#0001010001#000110111101,36,802
10101101011011#0011000011101#100000111011001,44,767
11100000000011#00101000001001#110110000010101,45,719
01101010000111#10111000100011#110011101001011,45,946
1110001011001#01100000111101#101100100100001,44,946
01011010100111#0110101101011#000011000010101,44,855
1111000010011#10110010100111#001110100100101,44,946
0001101101101#1011110011001#10101000010101,42,946
00000100010111#00011010000011#000111100101011,45,771
01101111#0011010110001#0100010101001,36,830
0110111011011#1110001011011#10111101011011,42,856
1101000010011#0011110011011#11100010001011,42,855
1101000011011#1011110001111#00010010100111,42,946
10101110010001#1010001110111#010111000000001,44,827
1110110100011#1101001111111#01000001000111,42,826
10001100011001#00101010100001#101000011110001,45,830
0101110000001#11110011110111#100100000011001,44,946
00111011110101#11010100001011#111000000000011,45,946
1011111011#011111110111#1101111001001,37,714
00100001101001#01101011101111#010110101100011,45,758
00010010000111#01001001001101#010110110010011,45,916
01111000111111#00110001001101#010101011101011,45,916
1011111011#00010101111101#10100100110011,40,919
111011100111#01001010111101#10010011101111,42,946
11011000111011#10001000011111#001101001010111,45,886
1011100110111#0010100100111#10001100010111,42,916
1100010101#11110110111101#01001000010011,40,827
1010100010001#10001000000001#01100100100011,43,919
11001000000001#101111000011001#000010100011011,46,949
0111011000001#100001011011101#111100000111011,45,1017
00011110101011#100101000101001#100001011111111,46,924
1001011011011#011010010111#11111111100101,41,946
10000111111101#0101101101001#110111010100001,44,1044
10101010010111#1000100000101#011001100111001,44,826
01011100001#110010010101111#101100110111111,43,861
1100000111001#100011101101111#0010111101110001,46,850
00011000001111#11100010010001#111110100111101,45,690
01001100111111#0100110010011#001001100001101,44,946
011000010101#000111110111#0111111010011,39,886
01101100011001#011110101110111#0010100110111001,47,798
11110110010001#0010000010011#11001110110111,43,693
00010011011011#1000000011011#100100111000101,44,1044
01000111110101#01001001111#00101110110011,41,1044
0001110110011#1000000000001#10011101100101,42,714
101101010101#100100101001101#011011111100011,44,946
10001100011#10001011001001#01000000110101,41,1044
00001011011#101000111110011#101010010111011,43,742
100101111111#010010011010001#110111101010101,44,802
10010000100011#0010101110111#101110110111001,44,1017
111111000001#101011101111001#001011011110101,44,949
001111111011#101100110001101#100100110110011,44,1044
1100011100011#110110011110111#0111111000001001,46,949
01000001101111#10000110101101#110001110101011,45,662
100111111111#00110000100111#101000001001001,43,919
11100011011101#010110101111111#1000010001110101,47,976
10101010111101#01101011111#11010100111011,41,949
01110010110101#111001011001011#1010111100101001,47,949
10010110110101#00011000000001#100000011101001,45,976
00110000001101#011111101111001#010100011101111,46,946
11100011010001#1100110101#01011110101001,40,949
1111010010011#100111000100011#000101101101111,45,1017
01101#10101001101011#11010101101011,35,1044
1101101010001#101101001010101#000100010110011,45,796
011101101011#101111100110101#110101111100011,44,1044
0111100010101#11111111100001#10111000111011,43,946
11110100011101#001100011110101#1101110110100001,47,976
1000011011111#11111110100111#000001110001101,44,949
1011110111111#11111101110101#001111101101001,44,1044
01010011011101#1001111111101#110000110110001,44,924
1101010000111#010110001010111#1010001010001001,46,1044
0111110101#110000011010011#100000100001011,42,919
0100010011111#100010011100101#110011010100111,45,1044
11100011001#011011000011001#101111110000101,43,750
1100101001#01100010100111#10011001110111,40,949
00101101010011#0100010011001#011010111010001,44,924
00101011000111#0010010001111#000111110110101,44,830
00110010011011#10110111001011#100111001101011,45,844
10001000001101#00011010110011#100101101111101,45,946
011011101110001#101100010001#110000000000101,44,919
0110000110101#1110101000101#10111011100101,42,1044
10100110010001#01110001001#11001111011001,41,1041
100011100100101#111010101011#000100111111101,44,946
00001000011101#111111110011001#111100001101111,46,924
1111010100011#100011001011001#000001111010011,45,829
01000100110101#110001100100001#101000011011011,46,915
1001010111011#011100101011111#1110111100011001,46,1073
111011000011111#101001100011011#0011100100010111,48,1073
111010001101011#101111000010011#0010101011110011,48,1073
101000101110101#10010111000001#011101000001111,46,827
000101110110111#010011001111#0101100001100001,45,1041
111011110011111#111100011#011000010111111,41,1044
001110111101001#11001101011101#111100010101111,46,880
10100011111101#0000101011001#101010001100001,44,880
10010101101111#101110010011011#0110001001010101,47,924
00100101001011#110100100111011#1111011101000101,47,1073
001100010111#101011001111#1000001110111,39,949
101011000010111#010110001011111#1111001010001111,48,1041
10100101101111#00111110010111#100001000001111,45,949
110111110011001#01110110111#100101100010101,43,975
111010101110001#111111110101001#0110101001001001,48,977
00000110001001#111010110110101#111011001101111,46,924
101011101010011#110000000101#000111101111011,44,1041
1111100010101#001010111010011#110011110101111,45,916
10000100101001#101010100111011#0110111011001001,47,855
100101111110111#101010001110001#0111111101111101,48,1044
010000000101011#111111011111001#1000001110011101,48,1009
010111101001011#011111100110011#0001111111110011,48,1073
11111100001101#1010101001#00101001011101,40,1041
11110101011011#1101001011011#010111111000101,44,1073
100100001111011#10100101001101#0111010111011001,47,1041
101001001101011#000100100111011#1011011010011011,48,975
000000000100001#011101011100001#0111010110100001,48,1017
011011001000011#01010000101011#0000001001101001,47,924
1010000101#01001010001001#11101011011001,40,1044
100001010111001#0001111000001#100110001111101,45,799
0110001000111#011001001000011#001101101011111,45,945
10100011101111#01000000001001#111000111000011,45,1073
00100110110001#10101001010111#100111111011101,45,975
011100010001011#10001101111101#1111110000011001,47,1073
0111101011011#00110001000001#01010111110111,43,1073
01101010101111#111111110101111#1010101000011101,47,826
011101001001#1001101010001#1110000101011,40,975
110111010010011#100100000001011#0010001100110011,48,689
001011010011011#101110100011111#1000100010010111,48,894
010101001010111#11000000101#101101000101111,43,945
0001110110101#10011010100001#10001000111011,43,1017
00111101111011#100000101000111#1011111100010101,47,854
101001101111011#011101001#110010010000111,41,1073
01110101001101#1110000100100101#1010110010001011,48,1049
111010100100111#100100000010101#0000011001100011,48,854
111111010001101#101110000001101#0011101100001101,48,946
001101000100001#1001111110111011#10100100000001001,50,1001
01001000100101#0000010111000001#0100110100110101,48,946
010010011110001#1111110000101011#10001011110110001,50,827
101100110011101#0000110011001001#1011111111110111,49,919
11101001011011#1110110101000111#01110010100110001,49,1148
111110100111#000011111010011#111100100010111,44,1001
00010001101111#1000001001011001#1001001111101011,48,946
000110011011111#100001111000101#1001111011110011,48,915
00000011111111#10010100100001#100101110000011,45,1009
0010000101101#110110110100101#111110101001011,45,1177
110000000000111#0111010110110001#1000110110111111,49,946
100000101101001#1110100100000001#0001101111010011,49,1076
101101100011001#0100011011001001#1111001111111011,49,742
1010110111111#1010011100100111#01011001001000001,48,1177
00100100000111#0001110110111#001110111010101,44,1148
111111011111101#00101110100001#1100110010000001,47,1044
011110010001001#11001001110001#100011000011011,46,1076
000101000101#010011010101111#0101101100100001,45,1073
000010101101101#110001100101#110011011010011,44,1044
11011000101011#0000010101010001#1101110111111101,48,1105
000000011110011#0000011011111001#00000111011000001,50,1049
1110010010101#0001000111101001#1111010100110101,47,1177
111001010001001#1111001100010011#01101110100010001,50,1105
110100100111111#011100010010101#1001101101001011,48,1177
00000011001#0110100000111101#0110101100000011,45,1073
111110100100001#001100111000001#1101010000100001,48,1024
000001100101#0111111111100111#0111101001001111,46,1049
000001101101111#1110101110100001#11101100100000001,50,1073
001011111011#011111100010011#010011100100111,44,1044
011101101010011#00101101111111#0100010010100101,47,924
10010110110011#0011100010111001#1010000100001011,48,919
00010010010001#0101110110010101#0100000000110011,48,1044
11001111001101#110110000111011#0111000011011001,47,1177
010101110111#1010010111110011#1111000101111011,46,1177
0100110011111#1001010100101111#11011011110010001,48,1076
10010101000101#0101111110100101#1100010101110011,48,975
11000000010101#0101011011100001#1011011010001101,48,1148
011001100110101#1001100100111001#1111111101001111,49,924
000101101111001#0010100011111#001111100111011,45,916
1111001111101#000011111110011#111111011111111,45,1024
111111001000111#011101001000011#1011011001001011,48,1073
101100000111001#0011000011010001#1001100010011011,49,1177
01000100100101#1100010001000001#1010001011010101,48,1024
111110110001111#1101100110111001#01011110011010001,50,1076
010000010000001#000111001000101#0101110110001001,48,1076
1010100000101#0111001000111#11000110000011,42,1076
01101010001011#1001001111#11111000000111,40,1049
1000000111010101#1101101011001#0011101101111101,47,830
1001010110011111#1111111010011011#00010100110010111,51,1024
1001101111000111#1111111100100101#00011011000100011,51,1208
0101001111010101#100101010100101#1100111001111111,49,1072
0010000110111101#0100100101110111#01101000001101011,51,1208
1100011000001#01011010010001#10111101010011,43,1072
1111010100010001#1111000001010111#01111101010011101,51,1208
010111010010101#1000111000001101#11010100101000001,50,1076
1111100111#1010110100010101#0010101000110101,44,1177
0001000010000001#0010101101011111#00111011110111101,51,1208
1000010011100011#011010011111011#11101101011011001,50,1044
0010110100010101#111111100001111#11001100100001001,50,980
1000110110011111#0100010011011#11001011001010001,48,1049
0001000111001101#1110000111111#1111000011001011,47,1040
00101110000111#0101001101101111#01111100111101001,49,1208
01000110101#1111010111011#10001000100001,40,1104
1010010000001011#0110110010101011#11011010101001011,51,1208
011101100101#1011101101100101#1101001010001101,46,946
001001111010001#0000000100110111#00100110010011001,50,946
00100111001001#0110011001011001#0101001011111101,48,1041
000110010000101#010110111000111#0100111001000011,48,1174
1111101101111101#111111100010101#01111010110010001,50,1076
1010010010101011#1001010101101111#01110011110100111,51,1040
1111011110110001#10000101111001#0000100110101101,48,886
000110010100011#1101111011011111#11001000011110101,50,1049
0101011101011101#1111101000110001#10010010111000101,51,1076
0110110011111011#0001010110111111#01111011001110111,51,1208
0110011000100111#11011101#1000010010100111,42,1208
0100110111100001#1011100100101111#11110010001111101,51,1073
001010100110111#0000101001011111#00100101000011101,50,961
01011010100111#0110000010010101#0000011001000111,48,1174
000010101001101#000001101001011#0000110101000011,48,798
1011110110110011#001010000111#1000101111011011,46,1174
0010010011010001#010001101001011#0110000100101111,49,1044
0001010100111111#01000110101111#01010000010111001,49,1040
111111000101001#1110111011000001#0110110110110011,49,826
001011000010001#11100011111011#110111111101111,46,1208
0000001001101011#0100010001111101#01000110001010011,51,1177
0011110110110111#1100111011111#11110100101100001,48,1073
1001001000101001#0000000001001001#10010010011001001,51,830
0100101111000011#110110110001101#10110101001110001,50,1073
1001011011011#00011001101101#100000001001001,44,1177
1101000010110101#1101111000101101#01100001100001101,51,924
01010001011011#101100111000101#1110101000010001,47,1208
0011110101001111#01001111111101#01110101010001001,49,946
0010110000010101#1110110110010101#11010111100010101,51,1073
10111001101#1110101110001011#0010111011101011,45,1174
00001011110001#0100000011110111#01001011010010001,49,1174
0000010010100111#01000001101101#01000101010010001,49,1208
1100110111011011#0011111111#1111010111111011,44,919
11011100000111#10100011010101111#000000001100010001,51,1318
1101000010011#01001000011010111#10111000111101111,49,916
0000100001010001#10000111110010111#100011111011101001,53,1148
1001000100001001#00001110010110011#100111110101010001,53,1287
1000010001001011#00111111000011111#101110001100001101,53,1318
000100011001#01110000011110111#01101001111001111,48,1208
111010110110011#01010001010101111#100001101000101001,52,1044
01101110111001#00010100100011001#01111001000110101,50,1318
110010000110011#0100001111001001#1010101110011111,49,975
1011100010111011#1110011000111111#00100001100110111,51,1177
0101100101000001#11111001010011011#100111001010110001,53,916
110111101010101#0010110100111#111101000100111,45,1174
1111100011001011#1100010111010011#01000011011110011,51,1182
10000011111#00000001011101#10000010011011,41,1287
110110000110001#0001101001001111#11001110000111001,50,826
01000111110111#10011111011001101#11011011010001011,50,1072
0110110110101011#1000101110001#1110000111100111,47,1008
100101111011#10011100000111#010001000110001,43,1177
0000110110010111#11010010110001011#110111110011000101,53,976
011101100111001#01110011011101011#00111100101111111,51,1287
010010111111011#10100000001010111#111010111100001001,52,1155
1001101001101001#01000100111101101#110111101010000001,53,1174
10000101001#111100010111111#0000110011000001,44,1073
01100111100011#1001110101110011#11111001000000001,49,1318
011010010111001#101111010011111#1100101011010011,48,1067
00010100011111#01000101001011#010100110100111,45,827
10010100110111#0001010001010111#10001010101001001,49,1318
0100011010101101#10011010100011#1101110101100111,48,1318
001111101110011#00001010111101011#001100110110100001,52,1318
0100010111100001#10111111111000111#111110011111001001,53,1208
100111010000001#0111101101101101#1110100111101111,49,976
101101001011111#01010101010010011#111010111111000001,52,1177
1001101110011#10101000011110111#01110111111011111,49,1211
010011110101001#10111001011001111#111100011000110001,52,1242
011100111110011#1001011001011001#11101100010000001,50,1040
0000110101011011#0111101100111111#01110001111010111,51,944
0001000111111001#11000111111000101#11010110111001111,52,1287
110000111001011#011011100000101#1001110001011101,48,1076
1010100011100101#001000111101001#1001101101001111,49,924
01011000010111#000111001010011#0100101011111001,47,1208
0000100000001001#01101100000101#0110001000011101,48,1318
1101111010000011#01000001111011011#101111110001111001,53,1242
1111110101011111#10001010101011#00001000000011001,49,589
110001011001111#01000110000111011#101000000100110001,52,1121
10011011010001#110110001101011#0010111110110001,47,1318
110110001101001#10100111110111#0000000011100001,47,1024
0010010001100111#10110011000101101#100011110111001001,53,1318
100100001001011#1100100001011#0011100011000001,46,1155
0010111101100111#010101110001011#01111011111100101,50,1174
1001011011110001#000011010010101#1001100000100111,49,1140
01010101001#10001000111101011#11011101110011011,47,1049
11111111000111001#1001001001111011#000100101110100001,53,1351
111100011100111#00000011101001101#11110010100110111,51,1351
001011011000101#11101110010110101#11010100001101011,51,1351
00111111111110101#11110011011100001#110100110111011001,54,1208
01111110111011101#01101100011100001#001011011010000101,54,1318
11010000000100011#0010101110111#11111011101001011,49,1351
011000100000001#10101101000110001#11011111000110101,51,1351
11001000000100001#0110101101#10010111010100001,46,1107
01011000101101001#10010100010001#11000010111100101,50,1207
10001110010111#11111000110111101#00001001101011011,50,1105
00000010001000001#10011011010011111#100110001110111101,54,1279
101011000001101#1011101011101011#01001001111101001,50,1211
000010100011101#00100110011010101#00101101010011011,51,1315
010000011011#000111000101011#010111011110111,44,1351
11101100010100101#001011011000001#11010111110100011,51,1351
11001011111101001#10110001110100111#000001101101111101,54,1318
11000100111101001#11100000010101101#010101001001100101,54,1315
11010101100000111#01110110000110101#100110000101100011,54,1351
00110000101100011#100001111111111#101101110011000001,52,1351
10001011100110111#10000100000110101#010011111000110011,54,1148
1010001101101011#01011000001110101#111110110100110001,53,1130
1111011010101001#000001010111011#11110000001000001,50,1287
00000100011000101#00001111110000111#000010000101000011,54,1315
01010010111000111#01100000011101001#000010101010111101,54,1155
11011111010100011#1101110000001101#011011001101110001,53,1211
101011001111111#1101110101011111#00001111100111101,50,1351
100101000100111#11101011111100111#000000000100001001,52,1067
1001010010000111#011101001110011#11101010000100101,50,1130
1110011100011#1010101001111111#00111100111010001,48,1351
1010100101110001#01010100010000111#111111010000101001,53,1242
000001010010001#0010001001111101#00100111010000001,50,1139
10101100101111101#10100100100010101#010110100111001101,54,1001
1100100110110011#1000010110001001#00101100111110101,51,1182
0111010000000001#0110010001111101#00101010011111001,51,1208
0111001101111111#11111010101101111#101101000011011101,53,1351
0010001001001101#100111101101001#1011110110111111,49,1208
0100000010101111#10011001000100111#110110011011110101,53,1173
00110110011010101#0110011010100101#01001011110111111,52,1174
10100101011001111#1001010001001#01110011000111111,49,1208
01000011111110011#1111011101100011#100011010110011001,53,976
01100101100000001#1001110100110011#11111010011100111,52,1207
0000101101001#00001100101100011#00000000000001011,49,1041
10011001010111011#0101100001101001#110011010000101001,53,1073
1110100111000111#00000001100010011#111010001010111001,53,1315
10100001001100111#11100110010000111#001101110111000111,54,1173
0010011011001001#10110011100001#1000110010101101,48,1351
11010100110111111#100000000000011#001101001101101001,52,1315
0110100101010001#0011001011101011#01000111100001101,51,915
01111001111110101#000110110100001#01101110010001011,51,1351
111110101000101#111110011110101001#011111110001010101,53,1467
1001001111000011#100101010011110111#0100111000000001001,55,1351
11000100110010101#0110100100100011#100111011110100001,53,1403
11000011100011111#00111101100110111#111111101101001111,54,1467
00001011111001#100010010110010111#100001100111001111,52,1387
01110001010101#000011010000100101#011111001101110101,52,1001
0111100101111101#0100110010100111#00001011110001011,51,1267
11100111000011#111010010011111101#011111101011010011,52,1044
0000110001111#0110000000110011#0110110001010111,47,1241
001100001010101#110011101111#111111100010011,44,1467
11000000011010101#01011110101001111#101111101101110011,54,1179
0010111101010111#111100111001010101#110000110010100111,54,1323
0001000101101111#000110110110111111#0000011010110111001,55,1351
101100001110101#1001010000111011#01101100110011001,50,1315
01001000000110001#011110000111000101#000011000110010111,55,1351
00101000110011111#11111110000001001#110010011100100011,54,1467
